symbol	keggID
GNB2	04062
GNB3	04062
GNB3	04742
GNG3	04062
GNG3	04742
GNG4	04062
GNG5	04062
GNG7	04062
GNG10	04062
GNG11	04062
GNGT1	04062
GNGT1	04744
GNGT2	04062
GNRH1	04912
GNRH2	04912
GNRHR	04080
GNRHR	04912
GNS	00531
GNS	01100
GNS	04142
GOT1	00250
GOT1	00270
GOT1	00330
GOT1	00350
GOT1	00360
GOT1	00400
GOT1	01100
GOT2	00250
GOT2	00270
GOT2	00330
GOT2	00350
GOT2	00360
GOT2	00400
GOT2	01100
GOT2	04975
SFN	04110
SFN	04115
SFN	04960
GP1BA	04512
GP1BA	04640
GP1BB	04512
GP1BB	04640
GP5	04512
GP5	04640
GP9	04512
GP9	04640
GPD1	00564
GPD2	00564
GPI	00010
GPI	00030
GPI	00500
GPI	00520
GPI	01100
GPLD1	00563
CCR10	04060
CCR10	04062
CCR10	04672
XCR1	04060
XCR1	04062
NPBWR1	04080
NPBWR2	04080
CXCR3	04060
CXCR3	04062
PRLHR	04080
UTS2R	04080
LPAR4	04080
MCHR1	04080
GPR35	04080
GPR37	05012
MLNR	04080
GRK4	04062
GRK4	04144
GRK5	04062
GRK5	04144
GRK6	04062
GRK6	04144
MKNK2	04010
MKNK2	04910
GPT	00250
GPT	01100
GPX1	00480
GPX1	00590
GPX1	05014
GPX1	05016
GPX2	00480
GPX2	00590
GPX3	00480
GPX3	00590
GPX4	00480
GPX5	00480
GPX5	00590
GPX7	00480
GPX7	00590
GRB2	04010
GRB2	04012
GRB2	04062
GRB2	04320
GRB2	04380
GRB2	04510
GRB2	04540
GRB2	04630
GRB2	04650
GRB2	04660
GRB2	04662
GRB2	04664
GRB2	04722
GRB2	04910
GRB2	04912
GRB2	05160
GRB2	05200
GRB2	05211
GRB2	05213
GRB2	05214
GRB2	05215
GRB2	05220
GRB2	05221
GRB2	05223
RAPGEF1	04510
RAPGEF1	04722
RAPGEF1	04910
RAPGEF1	05211
GRIA1	04080
GRIA1	04720
GRIA1	04730
GRIA1	05014
GRIA2	04080
GRIA2	04720
GRIA2	04730
GRIA2	05014
GRIA3	04080
GRIA3	04730
GRIA4	04080
GRID1	04080
GRID2	04080
GRID2	04730
GRIK1	04080
GRIK2	04080
GRIK3	04080
GRIK4	04080
GRIK5	04080
GRIN1	04020
GRIN1	04080
GRIN1	04720
GRIN1	05010
GRIN1	05014
GRIN1	05016
GRIN2A	04020
GRIN2A	04080
GRIN2A	04720
GRIN2A	05010
GRIN2A	05014
GRIN2A	05322
GRIN2B	04080
GRIN2B	04720
GRIN2B	05010
GRIN2B	05014
GRIN2B	05016
GRIN2B	05322
GRIN2C	04020
GRIN2C	04080
GRIN2C	04720
GRIN2C	05010
GRIN2C	05014
GRIN2D	04020
GRIN2D	04080
GRIN2D	04720
GRIN2D	05010
GRIN2D	05014
NR3C1	04080
ARHGAP35	04510
ARHGAP35	04670
ARHGAP35	04810
GRM1	04020
GRM1	04080
GRM1	04540
GRM1	04720
GRM1	04730
GRM1	05016
GRM2	04080
GRM3	04080
GRM4	04080
GRM4	04742
GRM5	04020
GRM5	04080
GRM5	04540
GRM5	04720
GRM5	04730
GRM5	05016
GRM6	04080
GRM7	04080
GRM8	04080
CXCL1	04060
CXCL1	04062
CXCL1	04621
CXCL1	05120
CXCL1	05146
CXCL1	05323
CXCL2	04060
CXCL2	04062
CXCL2	04621
CXCL3	04060
CXCL3	04062
PDIA3	04141
PDIA3	04612
GRPR	04020
GRPR	04080
GSK3A	04062
GSK3B	04012
GSK3B	04062
GSK3B	04110
GSK3B	04310
GSK3B	04340
GSK3B	04360
GSK3B	04510
GSK3B	04660
GSK3B	04662
GSK3B	04722
GSK3B	04910
GSK3B	04916
GSK3B	05010
GSK3B	05160
GSK3B	05200
GSK3B	05210
GSK3B	05213
GSK3B	05215
GSK3B	05217
GSN	04666
GSN	04810
GSPT1	03015
GSR	00480
GSS	00480
GSS	01100
GSTA1	00480
GSTA1	00980
GSTA1	00982
GSTA2	00480
GSTA2	00980
GSTA2	00982
GSTA3	00480
GSTA3	00980
GSTA3	00982
GSTA4	00480
GSTA4	00980
GSTA4	00982
GSTM1	00480
GSTM1	00980
GSTM1	00982
GSTM2	00480
GSTM2	00980
GSTM2	00982
GSTM3	00480
GSTM3	00980
GSTM3	00982
GSTM4	00480
GSTM4	00980
GSTM4	00982
GSTM5	00480
GSTM5	00980
GSTM5	00982
GSTP1	00480
GSTP1	00980
GSTP1	00982
GSTP1	05200
GSTP1	05215
GSTT1	00480
GSTT1	00980
GSTT1	00982
GSTT2	00480
GSTT2	00980
GSTT2	00982
GSTZ1	00350
GSTZ1	00480
GSTZ1	00980
GSTZ1	00982
GSTZ1	01100
MSH6	03430
MSH6	05200
MSH6	05210
GTF2A1	03022
GTF2A2	03022
GTF2B	03022
GTF2E1	03022
GTF2E2	03022
GTF2F1	03022
GTF2F2	03022
GTF2H1	03022
GTF2H1	03420
GTF2H2	03022
GTF2H2	03420
GTF2H3	03022
GTF2H3	03420
GTF2H4	03022
GTF2H4	03420
GTF2I	03022
GUCY1A2	00230
GUCY1A2	04270
GUCY1A2	04540
GUCY1A2	04730
GUCY1A2	04970
GUCA1A	04740
GUCA1A	04744
GUCA1B	04740
GUCA1B	04744
GUCY1A1	00230
GUCY1A1	04270
GUCY1A1	04540
GUCY1A1	04730
GUCY1A1	04970
GUCY1B1	00230
GUCY1B1	04270
GUCY1B1	04540
GUCY1B1	04730
GUCY1B1	04970
GUCY2C	00230
GUCY2F	00230
GUCY2F	04744
GUK1	00230
GUK1	01100
GUSB	00040
GUSB	00500
GUSB	00531
GUSB	00860
GUSB	00983
GUSB	01100
GUSB	04142
GYPA	04640
GYPA	05144
GYPB	05144
GYPC	05144
GYS1	00500
GYS1	04910
GYS2	00500
GYS2	04910
GUCY2D	00230
GUCY2D	04740
GUCY2D	04744
GZMA	04080
GZMB	04650
GZMB	04940
GZMB	05320
GZMB	05330
GZMB	05332
H2AC8	05322
H2AC7	05322
H2AX	05322
H2AZ1	05322
H2BC5	05322
H2BC3	05322
H3-3A	05322
H3-3B	05322
HSD17B10	00280
HSD17B10	01100
HSD17B10	05010
HAGH	00620
HADHA	00062
HADHA	00071
HADHA	00280
HADHA	00310
HADHA	00380
HADHA	00410
HADHA	00640
HADHA	00650
HADHA	01040
HADHA	01100
HADHB	00062
HADHB	00071
HADHB	00280
HADHB	01100
HADH	00062
HADH	00071
HADH	00280
HADH	00310
HADH	00380
HADH	00650
HADH	01100
HAL	00340
HAL	00910
HAL	01100
HARS1	00970
HBA1	05143
HBA1	05144
HBA2	05143
HBA2	05144
HBB	05143
HBB	05144
HBD	05143
HBD	05144
HCCS	00860
SERPIND1	04610
HCK	04062
HCK	04666
HCLS1	04530
HCLS1	05100
HCLS1	05130
HCLS1	05131
HCRTR1	04080
HCRTR2	04080
HTT	05016
HDAC1	04110
HDAC1	04330
HDAC1	05016
HDAC1	05200
HDAC1	05220
HDAC2	04110
HDAC2	04330
HDAC2	05016
HDAC2	05200
HDAC2	05220
HDC	00340
HDC	01100
NCKAP1L	04810
HEXA	00511
HEXA	00520
HEXA	00531
HEXA	00603
HEXA	00604
HEXA	01100
HEXA	04142
HEXB	00511
HEXB	00520
HEXB	00531
HEXB	00603
HEXB	00604
HEXB	01100
HEXB	04142
CFH	04610
CFH	05150
HGD	00350
HGD	01100
HGF	04060
HGF	04510
HGF	05144
HGF	05200
HGF	05211
HGF	05218
NRG1	04012
HHEX	04950
HIF1A	04150
HIF1A	05200
HIF1A	05211
HIP1	05016
UBE2K	04120
HK1	00010
HK1	00051
HK1	00052
HK1	00500
HK1	00520
HK1	00524
HK1	01100
HK1	04910
HK1	04930
HK1	04973
HK2	00010
HK2	00051
HK2	00052
HK2	00500
HK2	00520
HK2	00524
HK2	01100
HK2	04910
HK2	04930
HK2	04973
HK3	00010
HK3	00051
HK3	00052
HK3	00500
HK3	00520
HK3	00524
HK3	01100
HK3	04910
HK3	04930
HK3	04973
HLA-A	04144
HLA-A	04145
HLA-A	04514
HLA-A	04612
HLA-A	04650
HLA-A	04940
HLA-A	05320
HLA-A	05330
HLA-A	05332
HLA-A	05416
HLA-B	04144
HLA-B	04145
HLA-B	04514
HLA-B	04612
HLA-B	04650
HLA-B	04940
HLA-B	05320
HLA-B	05330
HLA-B	05332
HLA-B	05416
HLA-C	04144
HLA-C	04145
HLA-C	04514
HLA-C	04612
HLA-C	04650
HLA-C	04940
HLA-C	05320
HLA-C	05330
HLA-C	05332
HLA-C	05416
HLA-DMA	04145
HLA-DMA	04514
HLA-DMA	04612
HLA-DMA	04672
HLA-DMA	04940
HLA-DMA	05140
HLA-DMA	05145
HLA-DMA	05150
HLA-DMA	05310
HLA-DMA	05320
HLA-DMA	05322
HLA-DMA	05323
HLA-DMA	05330
HLA-DMA	05332
HLA-DMA	05416
HLA-DMB	04145
HLA-DMB	04514
HLA-DMB	04612
HLA-DMB	04672
HLA-DMB	04940
HLA-DMB	05140
HLA-DMB	05145
HLA-DMB	05150
HLA-DMB	05310
HLA-DMB	05320
HLA-DMB	05322
HLA-DMB	05323
HLA-DMB	05330
HLA-DMB	05332
HLA-DMB	05416
MNX1	04950
HLA-DOA	04145
HLA-DOA	04514
HLA-DOA	04612
HLA-DOA	04672
HLA-DOA	04940
HLA-DOA	05140
HLA-DOA	05145
HLA-DOA	05150
HLA-DOA	05310
HLA-DOA	05320
HLA-DOA	05322
HLA-DOA	05323
HLA-DOA	05330
HLA-DOA	05332
HLA-DOA	05416
HLA-DOB	04145
HLA-DOB	04514
HLA-DOB	04612
HLA-DOB	04672
HLA-DOB	04940
HLA-DOB	05140
HLA-DOB	05145
HLA-DOB	05150
HLA-DOB	05310
HLA-DOB	05320
HLA-DOB	05322
HLA-DOB	05323
HLA-DOB	05330
HLA-DOB	05332
HLA-DOB	05416
HLA-DPA1	04145
HLA-DPA1	04514
HLA-DPA1	04612
HLA-DPA1	04672
HLA-DPA1	04940
HLA-DPA1	05140
HLA-DPA1	05145
HLA-DPA1	05150
HLA-DPA1	05310
HLA-DPA1	05320
HLA-DPA1	05322
HLA-DPA1	05323
HLA-DPA1	05330
HLA-DPA1	05332
HLA-DPA1	05416
HLA-DPB1	04145
HLA-DPB1	04514
HLA-DPB1	04612
HLA-DPB1	04672
HLA-DPB1	04940
HLA-DPB1	05140
HLA-DPB1	05145
HLA-DPB1	05150
HLA-DPB1	05310
HLA-DPB1	05320
HLA-DPB1	05322
HLA-DPB1	05323
HLA-DPB1	05330
HLA-DPB1	05332
HLA-DPB1	05416
HLA-DQA1	04145
HLA-DQA1	04514
HLA-DQA1	04612
HLA-DQA1	04672
HLA-DQA1	04940
HLA-DQA1	05140
HLA-DQA1	05145
HLA-DQA1	05150
HLA-DQA1	05310
HLA-DQA1	05320
HLA-DQA1	05322
HLA-DQA1	05323
HLA-DQA1	05330
HLA-DQA1	05332
HLA-DQA1	05416
HLA-DQA2	04145
HLA-DQA2	04514
HLA-DQA2	04612
HLA-DQA2	04672
HLA-DQA2	04940
HLA-DQA2	05140
HLA-DQA2	05145
HLA-DQA2	05150
HLA-DQA2	05310
HLA-DQA2	05320
HLA-DQA2	05322
HLA-DQA2	05323
HLA-DQA2	05330
HLA-DQA2	05332
HLA-DQA2	05416
HLA-DQB1	04145
HLA-DQB1	04514
HLA-DQB1	04612
HLA-DQB1	04672
HLA-DQB1	04940
HLA-DQB1	05140
HLA-DQB1	05145
HLA-DQB1	05150
HLA-DQB1	05310
HLA-DQB1	05320
HLA-DQB1	05322
HLA-DQB1	05323
HLA-DQB1	05330
HLA-DQB1	05332
HLA-DQB1	05416
HLA-DRA	04145
HLA-DRA	04514
HLA-DRA	04612
HLA-DRA	04640
HLA-DRA	04672
HLA-DRA	04940
HLA-DRA	05140
HLA-DRA	05145
HLA-DRA	05150
HLA-DRA	05310
HLA-DRA	05320
HLA-DRA	05322
HLA-DRA	05323
HLA-DRA	05330
HLA-DRA	05332
HLA-DRA	05416
HLA-DRB1	04145
HLA-DRB1	04514
HLA-DRB1	04612
HLA-DRB1	04640
HLA-DRB1	04672
HLA-DRB1	04940
HLA-DRB1	05140
HLA-DRB1	05145
HLA-DRB1	05150
HLA-DRB1	05310
HLA-DRB1	05320
HLA-DRB1	05322
HLA-DRB1	05323
HLA-DRB1	05330
HLA-DRB1	05332
HLA-DRB1	05416
HLA-DRB3	04145
HLA-DRB3	04514
HLA-DRB3	04612
HLA-DRB3	04640
HLA-DRB3	04672
HLA-DRB3	04940
HLA-DRB3	05140
HLA-DRB3	05145
HLA-DRB3	05150
HLA-DRB3	05310
HLA-DRB3	05320
HLA-DRB3	05322
HLA-DRB3	05323
HLA-DRB3	05330
HLA-DRB3	05332
HLA-DRB3	05416
HLA-DRB4	04145
HLA-DRB4	04514
HLA-DRB4	04612
HLA-DRB4	04640
HLA-DRB4	04672
HLA-DRB4	04940
HLA-DRB4	05140
HLA-DRB4	05145
HLA-DRB4	05150
HLA-DRB4	05310
HLA-DRB4	05320
HLA-DRB4	05322
HLA-DRB4	05323
HLA-DRB4	05330
HLA-DRB4	05332
HLA-DRB4	05416
HLA-DRB5	04145
HLA-DRB5	04514
HLA-DRB5	04612
HLA-DRB5	04640
HLA-DRB5	04672
HLA-DRB5	04940
HLA-DRB5	05140
HLA-DRB5	05145
HLA-DRB5	05150
HLA-DRB5	05310
HLA-DRB5	05320
HLA-DRB5	05322
HLA-DRB5	05323
HLA-DRB5	05330
HLA-DRB5	05332
HLA-DRB5	05416
HLA-E	04144
HLA-E	04145
HLA-E	04514
HLA-E	04612
HLA-E	04650
HLA-E	04940
HLA-E	05320
HLA-E	05330
HLA-E	05332
HLA-E	05416
HLA-F	04144
HLA-F	04145
HLA-F	04514
HLA-F	04612
HLA-F	04940
HLA-F	05320
HLA-F	05330
HLA-F	05332
HLA-F	05416
HLA-G	04144
HLA-G	04145
HLA-G	04514
HLA-G	04612
HLA-G	04650
HLA-G	04940
HLA-G	05320
HLA-G	05330
HLA-G	05332
HLA-G	05416
HLCS	00780
HLCS	01100
HMBS	00860
HMBS	01100
HMGB1	03410
HMGCL	00072
HMGCL	00280
HMGCL	00650
HMGCL	01100
HMGCL	04146
HMGCR	00900
HMGCR	01100
HMGCR	04976
HMGCS1	00072
HMGCS1	00280
HMGCS1	00650
HMGCS1	00900
HMGCS1	01100
HMGCS2	00072
HMGCS2	00280
HMGCS2	00650
HMGCS2	00900
HMGCS2	01100
HMGCS2	03320
HMMR	04512
HMOX1	00860
HMOX2	00860
NR4A1	04010
FOXA2	04950
FOXA3	04950
HNF4A	04950
HNF4G	04950
ONECUT1	04950
HNMT	00340
HNRNPA1	03040
HNRNPC	03040
HNRNPK	03040
HNRNPU	03040
HPD	00130
HPD	00350
HPD	00360
HPD	01100
HPR	05143
HPRT1	00230
HPRT1	00983
HPRT1	01100
HRAS	04010
HRAS	04012
HRAS	04062
HRAS	04144
HRAS	04360
HRAS	04370
HRAS	04510
HRAS	04530
HRAS	04540
HRAS	04650
HRAS	04660
HRAS	04662
HRAS	04664
HRAS	04720
HRAS	04722
HRAS	04730
HRAS	04810
HRAS	04910
HRAS	04912
HRAS	04916
HRAS	05160
HRAS	05200
HRAS	05211
HRAS	05213
HRAS	05214
HRAS	05215
HRAS	05216
HRAS	05218
HRAS	05219
HRAS	05220
HRAS	05221
HRAS	05223
HRH1	04020
HRH1	04080
HRH2	04020
HRH2	04080
HRH2	04971
HES1	04330
HES1	04950
HSD3B1	00140
HSD3B1	01100
HSD3B2	00140
HSD3B2	01100
HSD11B1	00140
HSD11B1	01100
HSD11B1	04960
HSD11B2	00140
HSD11B2	01100
HSD11B2	04960
HSD17B1	00140
HSD17B1	01100
HSD17B3	00140
HSD17B3	01100
HSD17B2	00140
HSD17B2	01100
HSD17B4	00120
HSD17B4	01100
HSD17B4	04146
DNAJB2	04141
DNAJA1	04141
HSPA1A	03040
HSPA1A	04010
HSPA1A	04141
HSPA1A	04144
HSPA1A	04612
HSPA1A	05020
HSPA1A	05145
HSPA1B	03040
HSPA1B	04010
HSPA1B	04141
HSPA1B	04144
HSPA1B	04612
HSPA1B	05145
HSPA1L	03040
HSPA1L	04010
HSPA1L	04141
HSPA1L	04144
HSPA1L	04612
HSPA1L	05145
HSPA2	03040
HSPA2	04010
HSPA2	04141
HSPA2	04144
HSPA2	04612
HSPA2	05145
HSPA4	04612
HSPA5	03060
HSPA5	04141
HSPA5	04612
HSPA5	05020
HSPA6	03040
HSPA6	04010
HSPA6	04141
HSPA6	04144
HSPA6	04612
HSPA6	05145
HSPA8	03040
HSPA8	04010
HSPA8	04141
HSPA8	04144
HSPA8	04612
HSPA8	05145
HSPA9	03018
HSPB1	04010
HSPB1	04370
HSPB1	05146
HSP90AA1	04141
HSP90AA1	04612
HSP90AA1	04621
HSP90AA1	04914
HSP90AA1	05200
HSP90AA1	05215
HSP90AB1	04141
HSP90AB1	04612
HSP90AB1	04621
HSP90AB1	04914
HSP90AB1	05200
HSP90AB1	05215
HSPD1	03018
HSPD1	04940
DNAJB1	04141
HSPG2	04512
NDST1	00534
NDST1	01100
HTN1	04970
HTR1A	04080
HTR1B	04080
HTR1D	04080
HTR1E	04080
HTR1F	04080
HTR2A	04020
HTR2A	04080
HTR2A	04540
HTR2B	04020
HTR2B	04080
HTR2B	04540
HTR2C	04020
HTR2C	04080
HTR2C	04540
HTR4	04020
HTR4	04080
HTR5A	04020
HTR5A	04080
HTR6	04020
HTR6	04080
HTR7	04020
HTR7	04080
TNC	04510
TNC	04512
HYAL1	00531
HYAL1	01100
HYAL1	04142
IAPP	04950
IARS1	00290
IARS1	00970
IBSP	04510
IBSP	04512
ICA1	04940
ICAM1	04514
ICAM1	04650
ICAM1	04670
ICAM1	05143
ICAM1	05144
ICAM1	05150
ICAM1	05323
ICAM1	05416
ICAM2	04514
ICAM2	04650
ICAM3	04514
ID1	04350
ID2	04350
ID3	04350
ID4	04350
IDE	05010
IDH1	00020
IDH1	00480
IDH1	01100
IDH1	04146
IDH2	00020
IDH2	00480
IDH2	01100
IDH2	04146
IDH3A	00020
IDH3A	01100
IDH3B	00020
IDH3B	01100
IDH3G	00020
IDH3G	01100
IDI1	00900
IDI1	01100
IDS	00531
IDS	01100
IDS	04142
IDUA	00531
IDUA	01100
IDUA	04142
CFI	04610
CFI	05150
IFIT1	05160
IFNA1	04060
IFNA1	04140
IFNA1	04620
IFNA1	04622
IFNA1	04623
IFNA1	04630
IFNA1	04650
IFNA1	05160
IFNA1	05320
IFNA2	04060
IFNA2	04140
IFNA2	04620
IFNA2	04622
IFNA2	04623
IFNA2	04630
IFNA2	04650
IFNA2	05160
IFNA2	05320
IFNA4	04060
IFNA4	04140
IFNA4	04620
IFNA4	04622
IFNA4	04623
IFNA4	04630
IFNA4	04650
IFNA4	05160
IFNA4	05320
IFNA5	04060
IFNA5	04140
IFNA5	04620
IFNA5	04622
IFNA5	04623
IFNA5	04630
IFNA5	04650
IFNA5	05160
IFNA5	05320
IFNA6	04060
IFNA6	04140
IFNA6	04620
IFNA6	04622
IFNA6	04623
IFNA6	04630
IFNA6	04650
IFNA6	05160
IFNA6	05320
IFNA7	04060
IFNA7	04140
IFNA7	04620
IFNA7	04622
IFNA7	04623
IFNA7	04630
IFNA7	04650
IFNA7	05160
IFNA7	05320
IFNA8	04060
IFNA8	04140
IFNA8	04620
IFNA8	04622
IFNA8	04623
IFNA8	04630
IFNA8	04650
IFNA8	05160
IFNA8	05320
IFNA10	04060
IFNA10	04140
IFNA10	04620
IFNA10	04622
IFNA10	04623
IFNA10	04630
IFNA10	04650
IFNA10	05160
IFNA10	05320
IFNA13	04060
IFNA13	04140
IFNA13	04620
IFNA13	04622
IFNA13	04623
IFNA13	04630
IFNA13	04650
IFNA13	05160
IFNA13	05320
IFNA14	04060
IFNA14	04140
IFNA14	04620
IFNA14	04622
IFNA14	04623
IFNA14	04630
IFNA14	04650
IFNA14	05160
IFNA14	05320
IFNA16	04060
IFNA16	04140
IFNA16	04620
IFNA16	04622
IFNA16	04623
IFNA16	04630
IFNA16	04650
IFNA16	05160
IFNA16	05320
IFNA17	04060
IFNA17	04140
IFNA17	04620
IFNA17	04622
IFNA17	04623
IFNA17	04630
IFNA17	04650
IFNA17	05160
IFNA17	05320
IFNA21	04060
IFNA21	04140
IFNA21	04620
IFNA21	04622
IFNA21	04623
IFNA21	04630
IFNA21	04650
IFNA21	05160
IFNA21	05320
IFNAR1	04060
IFNAR1	04380
IFNAR1	04620
IFNAR1	04630
IFNAR1	04650
IFNAR1	05160
IFNAR2	04060
IFNAR2	04380
IFNAR2	04620
IFNAR2	04630
IFNAR2	04650
IFNAR2	05160
IFNB1	04060
IFNB1	04380
IFNB1	04620
IFNB1	04622
IFNB1	04623
IFNB1	04630
IFNB1	04650
IFNB1	05142
IFNB1	05160
IFNG	03050
IFNG	04060
IFNG	04140
IFNG	04350
IFNG	04380
IFNG	04612
IFNG	04630
IFNG	04650
IFNG	04660
IFNG	04940
IFNG	05140
IFNG	05142
IFNG	05143
IFNG	05144
IFNG	05145
IFNG	05146
IFNG	05322
IFNG	05323
IFNG	05330
IFNG	05332
IFNGR1	04060
IFNGR1	04380
IFNGR1	04630
IFNGR1	04650
IFNGR1	05140
IFNGR1	05142
IFNGR1	05145
IFNGR2	04060
IFNGR2	04380
IFNGR2	04630
IFNGR2	04650
IFNGR2	05140
IFNGR2	05142
IFNGR2	05145
IFNW1	04060
IFNW1	04622
IFNW1	04630
IGF1	04114
IGF1	04115
IGF1	04150
IGF1	04510
IGF1	04730
IGF1	04914
IGF1	04960
IGF1	05200
IGF1	05214
IGF1	05215
IGF1	05218
IGF1	05410
IGF1	05414
IGF1R	04114
IGF1R	04144
IGF1R	04510
IGF1R	04520
IGF1R	04730
IGF1R	04914
IGF1R	05200
IGF1R	05214
IGF1R	05215
IGF1R	05218
IGF2R	04142
IGFBP3	04115
RBPJ	04330
IGLL1	05340
IHH	04340
IKBKB	04010
IKBKB	04062
IKBKB	04210
IKBKB	04380
IKBKB	04620
IKBKB	04621
IKBKB	04622
IKBKB	04623
IKBKB	04660
IKBKB	04662
IKBKB	04722
IKBKB	04910
IKBKB	04920
IKBKB	04930
IKBKB	05120
IKBKB	05131
IKBKB	05142
IKBKB	05145
IKBKB	05160
IKBKB	05200
IKBKB	05212
IKBKB	05215
IKBKB	05220
IKBKB	05221
IKBKB	05222
IL1A	04010
IL1A	04060
IL1A	04210
IL1A	04380
IL1A	04640
IL1A	04940
IL1A	05020
IL1A	05140
IL1A	05323
IL1A	05332
IL1B	04010
IL1B	04060
IL1B	04210
IL1B	04380
IL1B	04620
IL1B	04621
IL1B	04623
IL1B	04640
IL1B	04940
IL1B	05010
IL1B	05020
IL1B	05140
IL1B	05142
IL1B	05143
IL1B	05144
IL1B	05146
IL1B	05323
IL1B	05332
IL1R1	04010
IL1R1	04060
IL1R1	04210
IL1R1	04380
IL1R1	04640
IL1R1	05146
IL1RAP	04060
IL1RAP	04210
IL2	04060
IL2	04630
IL2	04660
IL2	04672
IL2	04940
IL2	05142
IL2	05320
IL2	05330
IL2	05332
IL2RA	04060
IL2RA	04144
IL2RA	04630
IL2RA	04640
IL2RB	04060
IL2RB	04144
IL2RB	04630
IL2RG	04060
IL2RG	04144
IL2RG	04630
IL2RG	05340
IL3	04060
IL3	04210
IL3	04630
IL3	04640
IL3	04664
IL3	05310
IL3RA	04060
IL3RA	04210
IL3RA	04630
IL3RA	04640
IL4	04060
IL4	04630
IL4	04640
IL4	04660
IL4	04664
IL4	04672
IL4	05140
IL4	05310
IL4	05320
IL4	05330
IL4R	04060
IL4R	04630
IL4R	04640
IL5	04060
IL5	04630
IL5	04640
IL5	04660
IL5	04664
IL5	04672
IL5	05310
IL5	05320
IL5	05330
IL5RA	04060
IL5RA	04630
IL5RA	04640
IL6	04060
IL6	04620
IL6	04621
IL6	04623
IL6	04630
IL6	04640
IL6	04672
IL6	05020
IL6	05142
IL6	05143
IL6	05144
IL6	05146
IL6	05200
IL6	05323
IL6	05332
IL6	05410
IL6R	04060
IL6R	04630
IL6R	04640
IL6ST	04060
IL6ST	04630
IL7	04060
IL7	04630
IL7	04640
IL7R	04060
IL7R	04630
IL7R	04640
IL7R	05340
CXCL8	04060
CXCL8	04062
CXCL8	04620
CXCL8	04621
CXCL8	04622
CXCL8	05120
CXCL8	05131
CXCL8	05142
CXCL8	05144
CXCL8	05146
CXCL8	05160
CXCL8	05200
CXCL8	05219
CXCL8	05323
CXCR1	04060
CXCR1	04062
CXCR1	04144
CXCR1	05120
IL9	04060
IL9	04630
IL9	05310
CXCR2	04060
CXCR2	04062
CXCR2	04144
CXCR2	05120
IL9R	04060
IL9R	04630
IL9R	04640
IL10	04060
IL10	04630
IL10	04660
IL10	04672
IL10	05140
IL10	05142
IL10	05143
IL10	05144
IL10	05145
IL10	05146
IL10	05150
IL10	05310
IL10	05320
IL10	05322
IL10	05330
IL10RA	04060
IL10RA	04630
IL10RA	05145
IL10RB	04060
IL10RB	04630
IL10RB	05145
IL11	04060
IL11	04630
IL11	04640
IL11	05323
IL11RA	04060
IL11RA	04630
IL11RA	04640
IL12A	04060
IL12A	04620
IL12A	04622
IL12A	04630
IL12A	04940
IL12A	05140
IL12A	05142
IL12A	05143
IL12A	05144
IL12A	05145
IL12A	05146
IL12A	05330
IL12B	04060
IL12B	04620
IL12B	04622
IL12B	04630
IL12B	04940
IL12B	05140
IL12B	05142
IL12B	05143
IL12B	05145
IL12B	05146
IL12B	05330
IL12RB1	04060
IL12RB1	04630
IL12RB2	04060
IL12RB2	04630
IL13	04060
IL13	04630
IL13	04664
IL13	05310
IL13RA1	04060
IL13RA1	04630
IL13RA2	04630
IL15	04060
IL15	04630
IL15	04672
IL15	05323
IL15RA	04060
IL15RA	04630
IL15RA	04672
TNFRSF9	04060
IL17A	04060
IL17A	05323
IL18	04060
IL18	04621
IL18	04623
IL18	05143
IL18	05144
IL18	05323
ILK	03320
ILK	04510
ILK	05100
ILK	05213
IMPA1	00562
IMPA1	01100
IMPA1	04070
IMPA2	00562
IMPA2	01100
IMPA2	04070
IMPDH1	00230
IMPDH1	00983
IMPDH1	01100
IMPDH2	00230
IMPDH2	00983
IMPDH2	01100
IDO1	00380
IDO1	01100
IDO1	05143
INHBA	04060
INHBA	04350
INHBB	04060
INHBB	04350
INHBC	04060
INHBC	04350
CXCL10	04060
CXCL10	04062
CXCL10	04620
CXCL10	04622
CXCL10	04623
INPP1	00562
INPP1	01100
INPP1	04070
INS	04114
INS	04140
INS	04150
INS	04810
INS	04910
INS	04914
INS	04930
INS	04940
INS	04950
INS	04960
INS	05215
INPP4A	00562
INPP4A	01100
INPP4A	04070
INPP5A	00562
INPP5A	01100
INPP5A	04070
INPP5B	00562
INPP5B	01100
INPP5B	04070
INPP5D	04070
INPP5D	04662
INPP5D	04664
INPP5D	04666
INPP5D	04910
INPPL1	00562
INPPL1	01100
INPPL1	04070
INSR	04520
INSR	04910
INSR	04930
INSR	04960
INSRR	04810
INSRR	05215
EIF3E	03013
EIF3E	05160
PDX1	04930
PDX1	04950
IRAK1	04210
IRAK1	04620
IRAK1	04722
IRAK1	05140
IRAK1	05142
IRAK1	05145
ITGA6	04510
ITGA6	04512
ITGA6	04514
ITGA6	04640
ITGA6	04810
ITGA6	05145
ITGA6	05200
ITGA6	05222
ITGA6	05410
ITGA6	05412
ITGA6	05414
IRAK2	04210
IRAK2	04722
IRF1	05160
IRF3	04620
IRF3	04622
IRF3	04623
IRF3	05160
IRF5	04620
IRF7	04620
IRF7	04622
IRF7	04623
IRF7	05160
IRS1	04722
IRS1	04910
IRS1	04920
IRS1	04930
IRS1	04960
ITGA1	04510
ITGA1	04512
ITGA1	04640
ITGA1	04810
