symbol	reactomeID
FGF9	R-HSA-190322
FGF9	R-HSA-190371
FGF9	R-HSA-190372
FGF9	R-HSA-190373
FGF9	R-HSA-190375
FGF9	R-HSA-199418
FGF9	R-HSA-2033514
FGF9	R-HSA-2033519
FGF9	R-HSA-2219528
FGF9	R-HSA-2219530
FGF9	R-HSA-2404192
FGF9	R-HSA-2428924
FGF9	R-HSA-2428928
FGF9	R-HSA-5654219
FGF9	R-HSA-5654221
FGF9	R-HSA-5654227
FGF9	R-HSA-5654228
FGF9	R-HSA-5654687
FGF9	R-HSA-5654688
FGF9	R-HSA-5654689
FGF9	R-HSA-5654693
FGF9	R-HSA-5654695
FGF9	R-HSA-5654696
FGF9	R-HSA-5654699
FGF9	R-HSA-5654700
FGF9	R-HSA-5654704
FGF9	R-HSA-5654706
FGF9	R-HSA-5654708
FGF9	R-HSA-5654710
FGF9	R-HSA-5654712
FGF9	R-HSA-5654716
FGF9	R-HSA-5654719
FGF9	R-HSA-5654720
FGF9	R-HSA-5654726
FGF9	R-HSA-5654727
FGF9	R-HSA-5654732
FGF9	R-HSA-5654733
FGF9	R-HSA-5654736
FGF9	R-HSA-5654738
FGF9	R-HSA-5654741
FGF9	R-HSA-5654743
FGF9	R-HSA-5655253
FGF9	R-HSA-5655302
FGF9	R-HSA-5655332
FGF9	R-HSA-5663202
FGF9	R-HSA-5673001
FGF9	R-HSA-5683057
FGF9	R-HSA-5684996
FGF9	R-HSA-6811558
FGF9	R-HSA-74751
FGF9	R-HSA-74752
FGF9	R-HSA-8853338
FGF9	R-HSA-9006925
FGF9	R-HSA-9006934
FGF9	R-HSA-9690406
FGF10	R-HSA-109704
FGF10	R-HSA-112399
FGF10	R-HSA-1226099
FGF10	R-HSA-1257604
FGF10	R-HSA-1266738
FGF10	R-HSA-162582
FGF10	R-HSA-1643685
FGF10	R-HSA-1839126
FGF10	R-HSA-186712
FGF10	R-HSA-190236
FGF10	R-HSA-190241
FGF10	R-HSA-190242
FGF10	R-HSA-190370
FGF10	R-HSA-190377
FGF10	R-HSA-199418
FGF10	R-HSA-2033519
FGF10	R-HSA-210747
FGF10	R-HSA-2219528
FGF10	R-HSA-2219530
FGF10	R-HSA-2404192
FGF10	R-HSA-2428924
FGF10	R-HSA-2428928
FGF10	R-HSA-5654219
FGF10	R-HSA-5654221
FGF10	R-HSA-5654687
FGF10	R-HSA-5654688
FGF10	R-HSA-5654689
FGF10	R-HSA-5654693
FGF10	R-HSA-5654695
FGF10	R-HSA-5654696
FGF10	R-HSA-5654699
FGF10	R-HSA-5654700
FGF10	R-HSA-5654726
FGF10	R-HSA-5654727
FGF10	R-HSA-5654736
FGF10	R-HSA-5654738
FGF10	R-HSA-5655253
FGF10	R-HSA-5658623
FGF10	R-HSA-5663202
FGF10	R-HSA-5673001
FGF10	R-HSA-5683057
FGF10	R-HSA-5684996
FGF10	R-HSA-6811558
FGF10	R-HSA-74751
FGF10	R-HSA-74752
FGF10	R-HSA-9006925
FGF10	R-HSA-9006934
FGF11	R-HSA-397014
FGF11	R-HSA-5576891
FGF11	R-HSA-5576892
FGF12	R-HSA-397014
FGF12	R-HSA-5576891
FGF12	R-HSA-5576892
FGF13	R-HSA-397014
FGF13	R-HSA-5576891
FGF13	R-HSA-5576892
FGF14	R-HSA-397014
FGF14	R-HSA-5576891
FGF14	R-HSA-5576892
ALDOA	R-HSA-109582
ALDOA	R-HSA-114608
ALDOA	R-HSA-1430728
ALDOA	R-HSA-168249
ALDOA	R-HSA-168256
ALDOA	R-HSA-6798695
ALDOA	R-HSA-70171
ALDOA	R-HSA-70263
ALDOA	R-HSA-70326
ALDOA	R-HSA-71387
ALDOA	R-HSA-76002
ALDOA	R-HSA-76005
FGFR1	R-HSA-109704
FGFR1	R-HSA-112399
FGFR1	R-HSA-1226099
FGFR1	R-HSA-1257604
FGFR1	R-HSA-1266738
FGFR1	R-HSA-1266738
FGFR1	R-HSA-162582
FGFR1	R-HSA-1643685
FGFR1	R-HSA-1839120
FGFR1	R-HSA-1839122
FGFR1	R-HSA-1839124
FGFR1	R-HSA-190236
FGFR1	R-HSA-190242
FGFR1	R-HSA-190370
FGFR1	R-HSA-190373
FGFR1	R-HSA-190374
FGFR1	R-HSA-199418
FGFR1	R-HSA-2219528
FGFR1	R-HSA-2219530
FGFR1	R-HSA-2404192
FGFR1	R-HSA-2428924
FGFR1	R-HSA-2428928
FGFR1	R-HSA-373760
FGFR1	R-HSA-375165
FGFR1	R-HSA-422475
FGFR1	R-HSA-422475
FGFR1	R-HSA-445144
FGFR1	R-HSA-5654219
FGFR1	R-HSA-5654687
FGFR1	R-HSA-5654688
FGFR1	R-HSA-5654689
FGFR1	R-HSA-5654693
FGFR1	R-HSA-5654726
FGFR1	R-HSA-5654736
FGFR1	R-HSA-5655302
FGFR1	R-HSA-5663202
FGFR1	R-HSA-5673001
FGFR1	R-HSA-5683057
FGFR1	R-HSA-5684996
FGFR1	R-HSA-6811558
FGFR1	R-HSA-74751
FGFR1	R-HSA-74752
FGFR1	R-HSA-8853336
FGFR1	R-HSA-9006925
FGFR1	R-HSA-9006934
FGFR1	R-HSA-9675108
FGFR1	R-HSA-9675108
FGFR3	R-HSA-109704
FGFR3	R-HSA-112399
FGFR3	R-HSA-1226099
FGFR3	R-HSA-1257604
FGFR3	R-HSA-162582
FGFR3	R-HSA-1643685
FGFR3	R-HSA-1839130
FGFR3	R-HSA-190236
FGFR3	R-HSA-190239
FGFR3	R-HSA-190371
FGFR3	R-HSA-190372
FGFR3	R-HSA-199418
FGFR3	R-HSA-2033514
FGFR3	R-HSA-2033515
FGFR3	R-HSA-2219528
FGFR3	R-HSA-2219530
FGFR3	R-HSA-2404192
FGFR3	R-HSA-2428924
FGFR3	R-HSA-2428928
FGFR3	R-HSA-5654227
FGFR3	R-HSA-5654704
FGFR3	R-HSA-5654706
FGFR3	R-HSA-5654708
FGFR3	R-HSA-5654710
FGFR3	R-HSA-5654732
FGFR3	R-HSA-5654741
FGFR3	R-HSA-5655332
FGFR3	R-HSA-5663202
FGFR3	R-HSA-5673001
FGFR3	R-HSA-5683057
FGFR3	R-HSA-5684996
FGFR3	R-HSA-6811558
FGFR3	R-HSA-74751
FGFR3	R-HSA-74752
FGFR3	R-HSA-8853334
FGFR3	R-HSA-8853338
FGFR3	R-HSA-9006925
FGFR3	R-HSA-9006934
GPC5	R-HSA-1430728
GPC5	R-HSA-1430728
GPC5	R-HSA-162582
GPC5	R-HSA-1630316
GPC5	R-HSA-1630316
GPC5	R-HSA-1638091
GPC5	R-HSA-1638091
GPC5	R-HSA-1643685
GPC5	R-HSA-1793185
GPC5	R-HSA-196854
GPC5	R-HSA-1971475
GPC5	R-HSA-2022928
GPC5	R-HSA-2022928
GPC5	R-HSA-2024096
GPC5	R-HSA-2187338
GPC5	R-HSA-3560782
GPC5	R-HSA-3560783
GPC5	R-HSA-3560801
GPC5	R-HSA-3656237
GPC5	R-HSA-3656253
GPC5	R-HSA-3781865
GPC5	R-HSA-4420332
GPC5	R-HSA-5358346
GPC5	R-HSA-5358351
GPC5	R-HSA-5362798
GPC5	R-HSA-5668914
GPC5	R-HSA-6806667
GPC5	R-HSA-71387
GPC5	R-HSA-71387
GPC5	R-HSA-9709957
GPC5	R-HSA-975634
FGFR2	R-HSA-109704
FGFR2	R-HSA-112399
FGFR2	R-HSA-1226099
FGFR2	R-HSA-1226099
FGFR2	R-HSA-1257604
FGFR2	R-HSA-162582
FGFR2	R-HSA-1643685
FGFR2	R-HSA-1643685
FGFR2	R-HSA-1839126
FGFR2	R-HSA-1839126
FGFR2	R-HSA-190236
FGFR2	R-HSA-190241
FGFR2	R-HSA-190375
FGFR2	R-HSA-190377
FGFR2	R-HSA-199418
FGFR2	R-HSA-2023837
FGFR2	R-HSA-2033519
FGFR2	R-HSA-2219528
FGFR2	R-HSA-2219530
FGFR2	R-HSA-2404192
FGFR2	R-HSA-2428924
FGFR2	R-HSA-2428928
FGFR2	R-HSA-5654221
FGFR2	R-HSA-5654695
FGFR2	R-HSA-5654696
FGFR2	R-HSA-5654699
FGFR2	R-HSA-5654700
FGFR2	R-HSA-5654727
FGFR2	R-HSA-5654738
FGFR2	R-HSA-5655253
FGFR2	R-HSA-5655253
FGFR2	R-HSA-5663202
FGFR2	R-HSA-5663202
FGFR2	R-HSA-5673001
FGFR2	R-HSA-5683057
FGFR2	R-HSA-5684996
FGFR2	R-HSA-6811558
FGFR2	R-HSA-74751
FGFR2	R-HSA-74752
FGFR2	R-HSA-8851708
FGFR2	R-HSA-8853333
FGFR2	R-HSA-9006925
FGFR2	R-HSA-9006934
FGFR4	R-HSA-109704
FGFR4	R-HSA-112399
FGFR4	R-HSA-1226099
FGFR4	R-HSA-1257604
FGFR4	R-HSA-1307965
FGFR4	R-HSA-162582
FGFR4	R-HSA-1643685
FGFR4	R-HSA-1839128
FGFR4	R-HSA-190236
FGFR4	R-HSA-190322
FGFR4	R-HSA-199418
FGFR4	R-HSA-2219528
FGFR4	R-HSA-2219530
FGFR4	R-HSA-2404192
FGFR4	R-HSA-2428924
FGFR4	R-HSA-2428928
FGFR4	R-HSA-5654228
FGFR4	R-HSA-5654712
FGFR4	R-HSA-5654716
FGFR4	R-HSA-5654719
FGFR4	R-HSA-5654720
FGFR4	R-HSA-5654733
FGFR4	R-HSA-5654743
FGFR4	R-HSA-5655291
FGFR4	R-HSA-5663202
FGFR4	R-HSA-5673001
FGFR4	R-HSA-5683057
FGFR4	R-HSA-5684996
FGFR4	R-HSA-6811558
FGFR4	R-HSA-74751
FGFR4	R-HSA-74752
FGFR4	R-HSA-9006925
FGFR4	R-HSA-9006934
FGG	R-HSA-109582
FGG	R-HSA-114608
FGG	R-HSA-1236974
FGG	R-HSA-1236975
FGG	R-HSA-1280218
FGG	R-HSA-140875
FGG	R-HSA-140877
FGG	R-HSA-1474244
FGG	R-HSA-162582
FGG	R-HSA-1643685
FGG	R-HSA-166016
FGG	R-HSA-166058
FGG	R-HSA-168179
FGG	R-HSA-168188
FGG	R-HSA-168249
FGG	R-HSA-168256
FGG	R-HSA-168898
FGG	R-HSA-181438
FGG	R-HSA-216083
FGG	R-HSA-354192
FGG	R-HSA-354194
FGG	R-HSA-372708
FGG	R-HSA-381426
FGG	R-HSA-392499
FGG	R-HSA-5260271
FGG	R-HSA-5602358
FGG	R-HSA-5602498
FGG	R-HSA-5603041
FGG	R-HSA-5663202
FGG	R-HSA-5673001
FGG	R-HSA-5674135
FGG	R-HSA-5683057
FGG	R-HSA-5684996
FGG	R-HSA-5686938
FGG	R-HSA-597592
FGG	R-HSA-6802946
FGG	R-HSA-6802948
FGG	R-HSA-6802949
FGG	R-HSA-6802952
FGG	R-HSA-6802955
FGG	R-HSA-6802957
FGG	R-HSA-76002
FGG	R-HSA-76005
FGG	R-HSA-76009
FGG	R-HSA-8957275
FGG	R-HSA-9649948
FGG	R-HSA-9656223
FGG	R-HSA-983169
FGR	R-HSA-109582
FGR	R-HSA-1643685
FGR	R-HSA-168249
FGR	R-HSA-168256
FGR	R-HSA-2029480
FGR	R-HSA-2029481
FGR	R-HSA-418346
FGR	R-HSA-432142
FGR	R-HSA-5663205
FGR	R-HSA-6798695
FGR	R-HSA-9658195
FGR	R-HSA-9662851
FGR	R-HSA-9664323
FGR	R-HSA-9664407
FGR	R-HSA-9664417
FGR	R-HSA-9664422
FGR	R-HSA-9664433
FH	R-HSA-1428517
FH	R-HSA-1430728
FH	R-HSA-71403
FH	R-HSA-71406
FHL2	R-HSA-1430728
FHL2	R-HSA-1989781
FHL2	R-HSA-400206
FHL2	R-HSA-556833
VEGFD	R-HSA-109582
VEGFD	R-HSA-114608
VEGFD	R-HSA-162582
VEGFD	R-HSA-194138
VEGFD	R-HSA-194313
VEGFD	R-HSA-195399
VEGFD	R-HSA-76002
VEGFD	R-HSA-76005
VEGFD	R-HSA-9006934
CASC3	R-HSA-1266738
CASC3	R-HSA-159236
CASC3	R-HSA-376176
CASC3	R-HSA-422475
CASC3	R-HSA-72163
CASC3	R-HSA-72172
CASC3	R-HSA-72187
CASC3	R-HSA-72202
CASC3	R-HSA-72203
CASC3	R-HSA-73856
CASC3	R-HSA-73857
CASC3	R-HSA-74160
CASC3	R-HSA-8953854
CASC3	R-HSA-9010553
CASC3	R-HSA-927802
CASC3	R-HSA-9675108
CASC3	R-HSA-975957
NID2	R-HSA-1474244
NID2	R-HSA-1474244
NID2	R-HSA-3000157
NID2	R-HSA-3000157
COG2	R-HSA-199977
COG2	R-HSA-199991
COG2	R-HSA-392499
COG2	R-HSA-446203
COG2	R-HSA-5653656
COG2	R-HSA-597592
COG2	R-HSA-6807878
COG2	R-HSA-6811438
COG2	R-HSA-6811440
COG2	R-HSA-6811442
COG2	R-HSA-948021
FKBP1A	R-HSA-1168372
FKBP1A	R-HSA-1168372
FKBP1A	R-HSA-1280218
FKBP1A	R-HSA-1280218
FKBP1A	R-HSA-162582
FKBP1A	R-HSA-162582
FKBP1A	R-HSA-1643685
FKBP1A	R-HSA-165159
FKBP1A	R-HSA-166208
FKBP1A	R-HSA-168256
FKBP1A	R-HSA-168256
FKBP1A	R-HSA-170834
FKBP1A	R-HSA-170834
FKBP1A	R-HSA-2025928
FKBP1A	R-HSA-2025928
FKBP1A	R-HSA-2173789
FKBP1A	R-HSA-2173791
FKBP1A	R-HSA-3304351
FKBP1A	R-HSA-3656534
FKBP1A	R-HSA-3656535
FKBP1A	R-HSA-5663202
FKBP1A	R-HSA-5663205
FKBP1A	R-HSA-9006936
FKBP1A	R-HSA-9006936
FKBP1A	R-HSA-9679191
FKBP1A	R-HSA-9679506
FKBP1A	R-HSA-983705
FKBP1A	R-HSA-983705
RRAS2	R-HSA-162582
RRAS2	R-HSA-194315
RRAS2	R-HSA-9012999
RRAS2	R-HSA-9696273
RRAS2	R-HSA-9716542
ITGA11	R-HSA-1474244
ITGA11	R-HSA-1474244
ITGA11	R-HSA-216083
ITGA11	R-HSA-216083
CLCA4	R-HSA-2672351
CLCA4	R-HSA-382551
CLCA4	R-HSA-983712
XRN2	R-HSA-390466
XRN2	R-HSA-390471
XRN2	R-HSA-391251
XRN2	R-HSA-392499
XRN2	R-HSA-6791226
XRN2	R-HSA-72312
XRN2	R-HSA-8868773
XRN2	R-HSA-8953854
MRAS	R-HSA-162582
MRAS	R-HSA-1643685
MRAS	R-HSA-5663202
MRAS	R-HSA-5673000
MRAS	R-HSA-5673001
MRAS	R-HSA-5683057
MRAS	R-HSA-5684996
MRAS	R-HSA-6802957
MRAS	R-HSA-9660537
MRAS	R-HSA-9726840
MRAS	R-HSA-9726842
ATF5	R-HSA-2262752
ATF5	R-HSA-8953897
ATF5	R-HSA-9648895
FKBP1B	R-HSA-2672351
FKBP1B	R-HSA-382551
FKBP1B	R-HSA-397014
FKBP1B	R-HSA-5576891
FKBP1B	R-HSA-5578775
FKBP1B	R-HSA-983712
COPZ1	R-HSA-199977
COPZ1	R-HSA-199991
COPZ1	R-HSA-392499
COPZ1	R-HSA-446203
COPZ1	R-HSA-5653656
COPZ1	R-HSA-597592
COPZ1	R-HSA-6807878
COPZ1	R-HSA-6811434
COPZ1	R-HSA-6811442
COPZ1	R-HSA-8856688
COPZ1	R-HSA-948021
COPG1	R-HSA-199977
COPG1	R-HSA-199991
COPG1	R-HSA-392499
COPG1	R-HSA-446203
COPG1	R-HSA-5653656
COPG1	R-HSA-597592
COPG1	R-HSA-6807878
COPG1	R-HSA-6811434
COPG1	R-HSA-6811442
COPG1	R-HSA-8856688
COPG1	R-HSA-948021
RASA3	R-HSA-162582
RASA3	R-HSA-5658442
RASA3	R-HSA-5673001
RASA3	R-HSA-5683057
RASA3	R-HSA-5684996
PHLDA1	R-HSA-1640170
PHLDA1	R-HSA-453274
PHLDA1	R-HSA-69275
PHLDA1	R-HSA-69278
PHLDA1	R-HSA-8854521
MTF2	R-HSA-212165
MTF2	R-HSA-212300
MTF2	R-HSA-74160
HSPA4L	R-HSA-2262752
HSPA4L	R-HSA-3371453
HSPA4L	R-HSA-3371556
HSPA4L	R-HSA-8953897
DNAJC8	R-HSA-72163
DNAJC8	R-HSA-72172
DNAJC8	R-HSA-72203
DNAJC8	R-HSA-8953854
PUF60	R-HSA-72163
PUF60	R-HSA-72172
PUF60	R-HSA-72203
PUF60	R-HSA-8953854
NLGN4Y	R-HSA-112316
NLGN4Y	R-HSA-112316
NLGN4Y	R-HSA-6794361
NLGN4Y	R-HSA-6794361
NLGN4Y	R-HSA-6794362
NLGN4Y	R-HSA-6794362
CEP162	R-HSA-1852241
CEP162	R-HSA-5617833
CEP162	R-HSA-5620912
ZFP30	R-HSA-212436
ZFP30	R-HSA-73857
ZFP30	R-HSA-74160
RHOBTB3	R-HSA-162582
RHOBTB3	R-HSA-199991
RHOBTB3	R-HSA-5653656
RHOBTB3	R-HSA-6811440
RHOBTB3	R-HSA-6811442
RHOBTB3	R-HSA-9706019
RHOBTB3	R-HSA-9716542
DLGAP4	R-HSA-112316
DLGAP4	R-HSA-112316
DLGAP4	R-HSA-6794361
DLGAP4	R-HSA-6794361
DLGAP4	R-HSA-6794362
DLGAP4	R-HSA-6794362
RAB11FIP2	R-HSA-382551
RAB11FIP2	R-HSA-432040
RAB11FIP2	R-HSA-445717
PPM1E	R-HSA-112314
PPM1E	R-HSA-112315
PPM1E	R-HSA-112316
PPM1E	R-HSA-442755
PPM1E	R-HSA-9617324
DOLK	R-HSA-1643685
DOLK	R-HSA-3781865
DOLK	R-HSA-392499
DOLK	R-HSA-446193
DOLK	R-HSA-446199
DOLK	R-HSA-446203
DOLK	R-HSA-446219
DOLK	R-HSA-4755583
DOLK	R-HSA-5609975
DOLK	R-HSA-5668914
DOLK	R-HSA-597592
VASH1	R-HSA-392499
VASH1	R-HSA-597592
VASH1	R-HSA-8955332
AAK1	R-HSA-199991
AAK1	R-HSA-5653656
AAK1	R-HSA-8856825
AAK1	R-HSA-8856828
ANKRD26	R-HSA-162582
ANKRD26	R-HSA-194315
ANKRD26	R-HSA-9012999
ANKRD26	R-HSA-9696264
ANKRD26	R-HSA-9696270
ANKRD26	R-HSA-9696273
ANKRD26	R-HSA-9716542
NTNG1	R-HSA-163125
NTNG1	R-HSA-392499
NTNG1	R-HSA-597592
CHSY1	R-HSA-1430728
CHSY1	R-HSA-1630316
CHSY1	R-HSA-1643685
CHSY1	R-HSA-1793185
CHSY1	R-HSA-2022870
CHSY1	R-HSA-3560782
CHSY1	R-HSA-3595177
CHSY1	R-HSA-3781865
CHSY1	R-HSA-5668914
CHSY1	R-HSA-71387
NLRP1	R-HSA-168249
NLRP1	R-HSA-168256
NLRP1	R-HSA-168643
NLRP1	R-HSA-622312
NLRP1	R-HSA-844455
ATG14	R-HSA-1632852
ATG14	R-HSA-9612973
SLITRK3	R-HSA-112316
SLITRK3	R-HSA-162582
SLITRK3	R-HSA-194315
SLITRK3	R-HSA-388844
SLITRK3	R-HSA-6794362
SLITRK3	R-HSA-9012999
SLITRK3	R-HSA-9013423
SLITRK3	R-HSA-9716542
CNKSR2	R-HSA-162582
CNKSR2	R-HSA-1643685
CNKSR2	R-HSA-5663202
CNKSR2	R-HSA-5673001
CNKSR2	R-HSA-5674135
CNKSR2	R-HSA-5683057
CNKSR2	R-HSA-5684996
CNKSR2	R-HSA-6802946
CNKSR2	R-HSA-6802948
CNKSR2	R-HSA-6802949
CNKSR2	R-HSA-6802952
CNKSR2	R-HSA-6802955
CNKSR2	R-HSA-6802957
CNKSR2	R-HSA-9649948
CNKSR2	R-HSA-9656223
ZNF510	R-HSA-212436
ZNF510	R-HSA-73857
ZNF510	R-HSA-74160
PPP6R1	R-HSA-199977
PPP6R1	R-HSA-199991
PPP6R1	R-HSA-204005
PPP6R1	R-HSA-392499
PPP6R1	R-HSA-446203
PPP6R1	R-HSA-5653656
PPP6R1	R-HSA-597592
PPP6R1	R-HSA-948021
NLGN1	R-HSA-112316
NLGN1	R-HSA-112316
NLGN1	R-HSA-6794361
NLGN1	R-HSA-6794361
NLGN1	R-HSA-6794362
NLGN1	R-HSA-6794362
SEC31A	R-HSA-1280218
SEC31A	R-HSA-1643685
SEC31A	R-HSA-168256
SEC31A	R-HSA-199977
SEC31A	R-HSA-199991
SEC31A	R-HSA-204005
SEC31A	R-HSA-2132295
SEC31A	R-HSA-2262752
SEC31A	R-HSA-381038
SEC31A	R-HSA-381070
SEC31A	R-HSA-381119
SEC31A	R-HSA-392499
SEC31A	R-HSA-446203
SEC31A	R-HSA-5653656
SEC31A	R-HSA-5663202
SEC31A	R-HSA-597592
SEC31A	R-HSA-8953897
SEC31A	R-HSA-948021
SEC31A	R-HSA-9700206
SEC31A	R-HSA-9725370
SEC31A	R-HSA-983169
SEC31A	R-HSA-983170
DZIP1	R-HSA-162582
DZIP1	R-HSA-5358351
DZIP1	R-HSA-5632684
PLEKHA6	R-HSA-1430728
PLEKHA6	R-HSA-1483255
PLEKHA6	R-HSA-1483257
PLEKHA6	R-HSA-1660499
PLEKHA6	R-HSA-556833
ENPP4	R-HSA-168249
ENPP4	R-HSA-168256
ENPP4	R-HSA-6798695
INPP5F	R-HSA-1430728
INPP5F	R-HSA-1483255
INPP5F	R-HSA-1483257
INPP5F	R-HSA-1660516
INPP5F	R-HSA-556833
TRAPPC8	R-HSA-199991
TRAPPC8	R-HSA-5653656
TRAPPC8	R-HSA-8876198
TRAPPC8	R-HSA-9007101
MON1B	R-HSA-199991
MON1B	R-HSA-5653656
MON1B	R-HSA-8876198
MON1B	R-HSA-9007101
FKBP4	R-HSA-162582
FKBP4	R-HSA-1643685
FKBP4	R-HSA-2262752
FKBP4	R-HSA-3371497
FKBP4	R-HSA-3371556
FKBP4	R-HSA-3371568
FKBP4	R-HSA-3371571
FKBP4	R-HSA-5663205
FKBP4	R-HSA-8939211
FKBP4	R-HSA-8953897
FKBP4	R-HSA-9006931
FKBP4	R-HSA-9018519
FKBP4	R-HSA-9679191
FKBP4	R-HSA-9679506
MORC2	R-HSA-1430728
MORC2	R-HSA-556833
MORC2	R-HSA-75105
MORC2	R-HSA-8978868
ABLIM3	R-HSA-1266738
ABLIM3	R-HSA-373752
ABLIM3	R-HSA-418885
ABLIM3	R-HSA-422475
ABLIM3	R-HSA-9675108
UBOX5	R-HSA-1280218
UBOX5	R-HSA-168256
UBOX5	R-HSA-983168
UBOX5	R-HSA-983169
FKBP5	R-HSA-162582
FKBP5	R-HSA-212436
FKBP5	R-HSA-2262752
FKBP5	R-HSA-3371497
FKBP5	R-HSA-73857
FKBP5	R-HSA-74160
FKBP5	R-HSA-8939211
FKBP5	R-HSA-8953897
FKBP5	R-HSA-8986944
FKBP5	R-HSA-9006931
FKBP5	R-HSA-9022699
DIS3	R-HSA-2262752
DIS3	R-HSA-380994
DIS3	R-HSA-381042
DIS3	R-HSA-381119
DIS3	R-HSA-429914
DIS3	R-HSA-429958
DIS3	R-HSA-450385
DIS3	R-HSA-450513
DIS3	R-HSA-450531
DIS3	R-HSA-450604
DIS3	R-HSA-6791226
DIS3	R-HSA-72312
DIS3	R-HSA-8868773
DIS3	R-HSA-8953854
DIS3	R-HSA-8953897
CEP164	R-HSA-1640170
CEP164	R-HSA-1852241
CEP164	R-HSA-2565942
CEP164	R-HSA-380259
CEP164	R-HSA-380270
CEP164	R-HSA-380284
CEP164	R-HSA-380287
CEP164	R-HSA-380320
CEP164	R-HSA-453274
CEP164	R-HSA-5617833
CEP164	R-HSA-5620912
CEP164	R-HSA-68877
CEP164	R-HSA-68886
CEP164	R-HSA-69275
CEP164	R-HSA-69278
CEP164	R-HSA-8854518
DENND3	R-HSA-199991
DENND3	R-HSA-5653656
DENND3	R-HSA-8876198
DENND3	R-HSA-9007101
ARHGEF15	R-HSA-162582
ARHGEF15	R-HSA-193648
ARHGEF15	R-HSA-193704
ARHGEF15	R-HSA-194315
ARHGEF15	R-HSA-204998
ARHGEF15	R-HSA-372790
ARHGEF15	R-HSA-388396
ARHGEF15	R-HSA-416482
ARHGEF15	R-HSA-73887
ARHGEF15	R-HSA-8980692
ARHGEF15	R-HSA-9012999
ARHGEF15	R-HSA-9013148
ARHGEF15	R-HSA-9013149
ARHGEF15	R-HSA-9716542
ALDOB	R-HSA-1430728
ALDOB	R-HSA-1643685
ALDOB	R-HSA-5652084
ALDOB	R-HSA-5657560
ALDOB	R-HSA-5663084
ALDOB	R-HSA-5668914
ALDOB	R-HSA-70171
ALDOB	R-HSA-70263
ALDOB	R-HSA-70326
ALDOB	R-HSA-70350
ALDOB	R-HSA-71387
FOXG1	R-HSA-212436
FOXG1	R-HSA-212436
FOXG1	R-HSA-73857
FOXG1	R-HSA-73857
FOXG1	R-HSA-74160
FOXG1	R-HSA-74160
FOXG1	R-HSA-8986944
FOXG1	R-HSA-9022692
FOXG1	R-HSA-9614085
FOXG1	R-HSA-9617828
CARD8	R-HSA-109581
CARD8	R-HSA-109606
CARD8	R-HSA-111458
CARD8	R-HSA-111461
CARD8	R-HSA-111471
CARD8	R-HSA-5357801
CARD8	R-HSA-9627069
ARSG	R-HSA-1430728
ARSG	R-HSA-163841
ARSG	R-HSA-1660662
ARSG	R-HSA-1663150
ARSG	R-HSA-392499
ARSG	R-HSA-428157
ARSG	R-HSA-556833
ARSG	R-HSA-597592
EPN2	R-HSA-199991
EPN2	R-HSA-5653656
EPN2	R-HSA-8856825
EPN2	R-HSA-8856828
TRAK1	R-HSA-162582
TRAK1	R-HSA-1643685
TRAK1	R-HSA-5663202
TRAK1	R-HSA-6802952
TRAK1	R-HSA-6802957
TRAK1	R-HSA-9013419
TRAK1	R-HSA-9013425
TRAK1	R-HSA-9715370
TRAK1	R-HSA-9716542
SACM1L	R-HSA-1430728
SACM1L	R-HSA-1483248
SACM1L	R-HSA-1483255
SACM1L	R-HSA-1483257
SACM1L	R-HSA-1660514
SACM1L	R-HSA-556833
FAN1	R-HSA-6783310
FAN1	R-HSA-73894
KLRK1	R-HSA-1280218
KLRK1	R-HSA-168249
KLRK1	R-HSA-168249
KLRK1	R-HSA-168256
KLRK1	R-HSA-168256
KLRK1	R-HSA-198933
KLRK1	R-HSA-2172127
KLRK1	R-HSA-2172127
KLRK1	R-HSA-2424491
KLRK1	R-HSA-2424491
MMRN1	R-HSA-109582
MMRN1	R-HSA-114608
MMRN1	R-HSA-76002
MMRN1	R-HSA-76005
NCBP2	R-HSA-111367
NCBP2	R-HSA-112382
NCBP2	R-HSA-113418
NCBP2	R-HSA-1226099
NCBP2	R-HSA-1266738
NCBP2	R-HSA-159227
NCBP2	R-HSA-159230
NCBP2	R-HSA-159231
NCBP2	R-HSA-159234
NCBP2	R-HSA-159236
NCBP2	R-HSA-162582
NCBP2	R-HSA-162587
NCBP2	R-HSA-162599
NCBP2	R-HSA-162906
NCBP2	R-HSA-1643685
NCBP2	R-HSA-167152
NCBP2	R-HSA-167158
NCBP2	R-HSA-167169
NCBP2	R-HSA-167172
NCBP2	R-HSA-167200
NCBP2	R-HSA-167242
NCBP2	R-HSA-167246
NCBP2	R-HSA-1839126
NCBP2	R-HSA-190236
NCBP2	R-HSA-191859
NCBP2	R-HSA-194441
NCBP2	R-HSA-376176
NCBP2	R-HSA-422475
NCBP2	R-HSA-5654738
NCBP2	R-HSA-5655253
NCBP2	R-HSA-5663202
NCBP2	R-HSA-5663205
NCBP2	R-HSA-674695
NCBP2	R-HSA-6803529
NCBP2	R-HSA-6807505
NCBP2	R-HSA-72086
NCBP2	R-HSA-72163
NCBP2	R-HSA-72165
NCBP2	R-HSA-72172
NCBP2	R-HSA-72187
NCBP2	R-HSA-72202
NCBP2	R-HSA-72203
NCBP2	R-HSA-73856
NCBP2	R-HSA-73857
NCBP2	R-HSA-74160
NCBP2	R-HSA-75067
NCBP2	R-HSA-75955
